DATE,TV,Google Ads,Social Media,Radio,Print,Seasonality,Trend,Macroeconomic,Sales
2023-01-13,81286.93,128659.02,80037.33,53696.47,81187.22,0.22,6.54,1.01,3361548.04
2023-01-14,157420.94,126281.4,121657.1,147825.34,98772.47,0.24,6.54,1.01,3356065.52
2023-01-15,94279.53,144180.12,61900.04,103106.14,95605.58,0.26,6.55,1.01,3451714.87
2023-01-16,106522.99,81880.58,120065.2,142934.56,130192.33,0.27,6.56,1.01,3516270.1
2023-01-17,126102.03,93113.54,120158.34,92198.91,68264.9,0.29,6.56,1.01,3462732.59
2023-01-18,114870.46,50815.48,111526.06,73599.64,107823.0,0.3,6.56,1.02,3410447.53
2023-01-19,104512.57,88225.87,70167.14,108075.43,82653.64,0.32,6.57,1.02,3541464.18
2023-01-20,110948.83,129897.12,107486.45,93526.39,108854.23,0.34,6.58,1.02,3597453.88
2023-01-21,172102.47,86005.14,64508.31,64667.16,98056.83,0.35,6.58,1.02,3494524.34
2023-01-22,98271.44,119214.39,92417.1,144093.53,102788.07,0.37,6.58,1.02,3516538.92
2023-01-23,106032.97,94284.91,130882.39,81331.89,83502.26,0.39,6.59,1.02,3579838.35
2023-01-24,131519.63,109721.71,123901.06,44792.01,84698.08,0.4,6.6,1.02,3648692.61
2023-01-25,133165.78,65569.26,100455.49,139844.98,108618.18,0.42,6.6,1.02,3555101.99
2023-01-26,135610.91,102556.28,70755.8,84871.06,128311.47,0.43,6.6,1.02,3527913.45
2023-01-27,119161.91,10265.92,119367.63,81765.28,82051.62,0.45,6.61,1.02,3639492.53
2023-01-28,65709.85,94393.12,100581.44,47038.37,73936.97,0.46,6.62,1.02,3661201.17
2023-01-29,149002.95,51085.8,30390.53,152228.24,118403.8,0.48,6.62,1.02,3634816.52
2023-01-30,65609.64,136179.84,123478.89,61315.58,99024.88,0.49,6.62,1.02,3619798.25
2023-01-31,109079.06,123322.22,99273.01,101753.48,124914.94,0.51,6.63,1.03,3710547.51
2023-02-01,77371.72,114000.13,136073.54,127378.61,72826.08,0.52,6.64,1.03,3700279.11
2023-02-02,98075.85,145630.19,67141.88,112651.51,46616.83,0.54,6.64,1.03,3648425.62
2023-02-03,109862.87,71532.5,4698.89,98210.37,84009.88,0.55,6.64,1.03,3702189.63
2023-02-04,109640.72,152420.9,108372.52,48950.02,77009.42,0.57,6.65,1.03,3644951.83
2023-02-05,112657.62,127965.75,108746.91,75708.25,97636.35,0.58,6.66,1.03,3759544.02
2023-02-06,148411.34,92903.34,49279.85,105634.01,80894.64,0.59,6.66,1.03,3724756.7
2023-02-07,113606.03,134068.6,70645.01,76384.78,122230.51,0.61,6.66,1.03,3728604.94
2023-02-08,92675.3,66811.19,182656.53,106100.78,91355.49,0.62,6.67,1.03,3761168.25
2023-02-09,128922.62,75264.58,90831.68,120452.3,104514.23,0.64,6.68,1.03,3777144.66
2023-02-10,135684.11,81742.31,121928.77,128875.09,104729.04,0.65,6.68,1.03,3832085.41
2023-02-11,63171.77,84130.67,80480.21,63214.62,105848.65,0.66,6.68,1.03,3828991.55
2023-02-12,117922.0,68303.27,37290.91,165899.38,99276.13,0.67,6.69,1.03,3803600.01
2023-02-13,121035.18,136692.49,94892.25,123024.38,115318.02,0.69,6.7,1.03,3861469.17
2023-02-14,91073.09,92234.37,92031.86,99948.58,76130.35,0.7,6.7,1.03,3855065.76
2023-02-15,141271.2,110575.15,88003.65,132686.1,141982.54,0.71,6.7,1.04,3825317.03
2023-02-16,95498.33,82889.46,96560.77,170962.23,92903.88,0.72,6.71,1.04,3851900.32
2023-02-17,103767.29,45381.9,107928.05,56838.4,60653.53,0.74,6.72,1.04,3862082.13
2023-02-18,94807.85,108101.72,95496.49,93242.12,105642.2,0.75,6.72,1.04,3905978.27
2023-02-19,100467.37,42632.35,62079.81,28647.05,74464.59,0.76,6.72,1.04,3873446.82
2023-02-20,67111.75,97940.98,114585.54,105779.55,119960.04,0.77,6.73,1.04,3883218.74
2023-02-21,56798.47,58950.55,41518.85,110961.83,166288.17,0.78,6.74,1.04,4011972.6
2023-02-22,147835.15,159618.28,38489.28,98825.14,76402.84,0.79,6.74,1.04,3971168.94
2023-02-23,74591.16,127340.88,122175.41,80363.99,109971.17,0.8,6.74,1.04,3896647.82
2023-02-24,70258.23,103172.61,115210.61,38514.56,47334.83,0.81,6.75,1.04,3973565.67
2023-02-25,35398.3,137911.2,98278.14,111206.01,113617.16,0.82,6.76,1.04,3961119.31
2023-02-26,80831.15,74610.52,58136.54,143663.03,73428.59,0.83,6.76,1.04,3984801.6
2023-02-27,60307.31,116304.38,78762.67,82269.45,81254.96,0.84,6.76,1.04,3981949.67
2023-02-28,149260.45,105994.31,92117.6,113201.8,66961.41,0.85,6.77,1.04,4044256.68
2023-03-01,130294.51,107920.6,52123.18,52955.67,121964.54,0.86,6.78,1.04,4011577.77
2023-03-02,79355.49,138170.61,77829.14,113716.39,130219.13,0.87,6.78,1.04,4000542.33
2023-03-03,167573.07,121974.76,119569.91,88198.53,100701.56,0.88,6.78,1.04,4064931.2
2023-03-04,129452.96,108661.71,142819.16,77127.46,74067.2,0.88,6.79,1.04,4033482.89
2023-03-05,90255.06,50353.38,87416.96,77189.09,147685.69,0.89,6.8,1.04,4036708.95
2023-03-06,25017.83,71198.61,122694.65,88191.65,77487.7,0.9,6.8,1.04,4054969.62
2023-03-07,168728.28,96318.73,42578.2,111473.0,35139.03,0.91,6.8,1.05,4043036.09
2023-03-08,58312.83,102801.17,119783.54,60635.1,113751.67,0.91,6.81,1.05,4056437.93
2023-03-09,50638.04,66093.89,75881.55,88086.54,66856.76,0.92,6.82,1.05,4034711.27
2023-03-10,130677.11,172350.3,109220.37,98755.85,129658.26,0.93,6.82,1.05,4034364.82
2023-03-11,173192.57,145491.82,92567.43,67028.82,88565.87,0.93,6.82,1.05,4029676.49
2023-03-12,141528.18,118063.55,139612.42,153899.96,118111.4,0.94,6.83,1.05,4017490.62
2023-03-13,116917.27,102161.11,73766.93,74395.14,142045.01,0.95,6.84,1.05,4050389.18
2023-03-14,117842.63,93633.73,118828.19,79916.89,63734.23,0.95,6.84,1.05,4092745.75
2023-03-15,125602.47,71442.45,91614.78,70650.76,83021.89,0.96,6.84,1.05,4113495.63
2023-03-16,122767.86,102324.42,95250.84,153954.4,97729.87,0.96,6.85,1.05,4101450.52
2023-03-17,108435.74,107732.58,94484.38,116587.16,146126.54,0.97,6.86,1.05,4003698.56
2023-03-18,103126.03,62747.18,74629.81,71902.24,80248.52,0.97,6.86,1.05,4206472.41
2023-03-19,98122.21,110025.29,99577.03,133186.95,82164.89,0.97,6.86,1.05,4188116.27
2023-03-20,77381.06,95342.23,98120.55,106020.96,114344.22,0.98,6.87,1.05,4161917.09
2023-03-21,91579.75,42765.77,107237.21,107717.6,82683.14,0.98,6.88,1.05,4240626.69
2023-03-22,49211.3,74188.45,102535.15,89665.68,104575.78,0.98,6.88,1.05,4101792.02
2023-03-23,97049.81,87591.83,123939.84,77517.52,53453.88,0.99,6.88,1.05,4250233.09
2023-03-24,70342.27,156630.63,127705.26,110132.98,166429.9,0.99,6.89,1.05,4112564.99
2023-03-25,66892.32,116696.59,68481.3,83647.38,59568.72,0.99,6.9,1.05,4177517.09
2023-03-26,105396.82,59935.55,126063.18,154502.67,90347.42,0.99,6.9,1.05,4106422.93
2023-03-27,141760.07,114581.09,64409.91,61921.27,99025.57,1.0,6.9,1.05,4175162.78
2023-03-28,127549.5,53580.88,117635.68,146084.7,157380.64,1.0,6.91,1.05,4197827.54
2023-03-29,52884.98,132480.73,118592.16,96660.43,60254.63,1.0,6.92,1.05,4174652.7
2023-03-30,70311.16,85866.26,42660.49,108972.57,159511.12,1.0,6.92,1.05,4221725.13
2023-03-31,128223.14,97190.91,102789.38,124994.73,122715.3,1.0,6.92,1.05,4194401.7
2023-04-01,70525.38,139773.9,85945.12,81092.52,112512.86,1.0,6.93,1.05,4166524.46
2023-04-02,93261.01,61385.09,77237.04,125927.45,70460.99,1.0,6.94,1.05,4167272.9
2023-04-03,116501.56,58086.45,140525.57,18773.68,117134.24,1.0,6.94,1.05,4238901.46
2023-04-04,70949.67,82492.02,80389.63,78400.31,78295.4,1.0,6.94,1.05,4168184.25
2023-04-05,103161.27,131151.37,75808.69,72278.12,137999.84,1.0,6.95,1.05,4248930.23
2023-04-06,59979.24,54419.62,102270.85,62394.82,70868.14,1.0,6.96,1.05,4266356.94
2023-04-07,81958.97,15035.33,120567.69,93551.35,96605.25,1.0,6.96,1.05,4123619.76
2023-04-08,109593.46,86465.23,95750.54,111572.5,83341.81,0.99,6.96,1.05,4265308.88
2023-04-09,52210.19,116552.22,134991.12,121079.8,70374.31,0.99,6.97,1.05,4313063.3
2023-04-10,113214.24,136007.85,115929.27,107226.3,122239.59,0.99,6.98,1.05,4223794.89
2023-04-11,99410.87,86105.16,34653.66,80029.2,116063.76,0.99,6.98,1.05,4242074.2
2023-04-12,116574.7,87657.2,84115.99,111070.49,136270.31,0.98,6.98,1.05,4264669.32
2023-04-13,106717.42,134617.02,83144.74,103728.57,46603.75,0.98,6.99,1.05,4199517.64
2023-04-14,140924.21,43907.75,114380.83,128081.69,131925.12,0.98,7.0,1.05,4222652.68
2023-04-15,103756.74,88344.38,21255.49,123308.1,175163.47,0.97,7.0,1.05,4147850.35
2023-04-16,87117.83,105712.72,176470.29,100914.29,86450.77,0.97,7.0,1.05,4220289.53
2023-04-17,103668.93,113476.56,115930.78,73082.41,156854.46,0.96,7.01,1.05,4237836.81
2023-04-18,116298.94,84705.8,104466.3,80411.5,92105.16,0.96,7.02,1.05,4238089.78
2023-04-19,101465.8,101033.23,135447.03,83506.32,58827.71,0.95,7.02,1.05,4264681.26
2023-04-20,101217.75,25350.18,170309.62,90542.01,90831.03,0.95,7.02,1.05,4171577.08
2023-04-21,78940.25,80252.55,126122.4,108041.51,131446.12,0.94,7.03,1.05,4182374.27
2023-04-22,80112.97,113605.26,128464.39,121455.23,74854.71,0.94,7.04,1.05,4302248.42
2023-04-23,57921.84,70531.18,103920.7,98466.44,81989.84,0.93,7.04,1.05,4198207.27
2023-04-24,152487.3,101769.53,95754.23,100483.74,117806.18,0.92,7.04,1.05,4213759.99
2023-04-25,62684.1,113406.18,85726.14,104299.19,100091.8,0.92,7.05,1.05,4198227.26
2023-04-26,79212.84,89723.52,75216.64,84522.84,117538.69,0.91,7.06,1.05,4158099.77
2023-04-27,78447.78,105113.91,79389.58,72238.23,107134.89,0.9,7.06,1.05,4277754.48
2023-04-28,126847.73,71118.02,59483.32,47336.86,114388.76,0.9,7.06,1.04,4167376.82
2023-04-29,91151.51,93801.66,97723.86,79145.52,87030.96,0.89,7.07,1.04,4134373.09
2023-04-30,137432.26,118306.49,49459.97,114194.36,106951.93,0.88,7.08,1.04,4164969.02
2023-05-01,79795.28,104709.19,105727.5,78912.66,72178.81,0.87,7.08,1.04,4083984.46
2023-05-02,108369.82,82404.06,98910.08,92865.79,138653.01,0.86,7.08,1.04,4147866.21
2023-05-03,74939.59,106726.49,104408.06,113992.94,80971.76,0.85,7.09,1.04,4128183.99
2023-05-04,164354.47,121438.29,84336.05,115620.68,133865.42,0.85,7.1,1.04,4203422.95
2023-05-05,64372.05,38501.76,192305.81,67614.01,92991.79,0.84,7.1,1.04,4134644.89
2023-05-06,109294.62,134772.22,140803.48,129911.78,106059.97,0.83,7.1,1.04,4208275.87
2023-05-07,119013.31,89912.36,62663.72,133820.5,85151.06,0.82,7.11,1.04,4229187.38
2023-05-08,112413.97,112764.7,106986.04,66104.5,69520.14,0.81,7.12,1.04,4193509.82
2023-05-09,94441.37,135917.41,81759.82,75284.89,47657.19,0.8,7.12,1.04,4138682.1
2023-05-10,96105.38,58849.79,69565.61,135732.72,68340.28,0.79,7.12,1.04,4151322.75
2023-05-11,101314.34,78716.77,59797.84,95594.39,90282.73,0.77,7.13,1.04,4062651.11
2023-05-12,95589.94,91343.54,112966.5,33406.66,106356.38,0.76,7.14,1.04,4126665.03
2023-05-13,128916.37,76487.39,79558.59,58009.55,130311.38,0.75,7.14,1.04,4084608.7
2023-05-14,166315.69,152048.1,129034.78,92518.91,86627.28,0.74,7.14,1.04,4156449.5
2023-05-15,83275.25,74296.84,129813.47,65108.72,73541.18,0.73,7.15,1.04,4244301.54
2023-05-16,58905.91,83333.6,141217.43,87597.29,56718.56,0.72,7.16,1.04,4134417.37
2023-05-17,97351.54,106131.67,74428.4,100971.89,114401.91,0.71,7.16,1.04,4003466.06
2023-05-18,177391.28,63935.51,114260.97,143867.64,141495.84,0.69,7.16,1.03,4078395.7
2023-05-19,75889.76,88129.58,118973.63,91286.38,137989.91,0.68,7.17,1.03,4095856.09
2023-05-20,149173.5,109523.6,85774.65,132176.25,121297.98,0.67,7.18,1.03,4087217.37
2023-05-21,150331.02,90014.19,76846.84,142862.8,119156.3,0.66,7.18,1.03,4039273.25
2023-05-22,83392.35,97198.39,148285.62,143029.29,150928.71,0.64,7.18,1.03,4080892.74
2023-05-23,117069.49,84120.04,106824.88,108542.64,109962.44,0.63,7.19,1.03,3999170.27
2023-05-24,148851.9,54565.89,119079.03,41101.33,119383.89,0.62,7.2,1.03,4006573.24
2023-05-25,88626.17,109647.8,75337.72,113824.75,90376.48,0.6,7.2,1.03,4078491.7
2023-05-26,93892.59,152647.99,63421.47,131452.0,59138.7,0.59,7.2,1.03,3987664.7
2023-05-27,82549.57,100552.05,82916.51,97567.99,79484.53,0.57,7.21,1.03,4057470.77
2023-05-28,69557.3,106757.92,96279.36,152337.52,99725.23,0.56,7.22,1.03,3954069.25
2023-05-29,80521.67,120781.68,68073.4,125795.01,101823.56,0.55,7.22,1.03,4102639.2
2023-05-30,63281.79,61920.09,99704.66,117048.2,157788.58,0.53,7.22,1.03,3967416.62
2023-05-31,101022.5,151075.44,49344.84,132591.42,102438.32,0.52,7.23,1.03,3986559.51
2023-06-01,76900.8,106069.86,66398.58,110001.1,135365.3,0.5,7.24,1.03,4005770.07
2023-06-02,107013.58,148955.71,120127.34,25215.69,86947.68,0.49,7.24,1.02,3952356.09
2023-06-03,53323.13,78009.01,118113.72,85025.83,90649.72,0.47,7.24,1.02,3979069.17
2023-06-04,109926.41,154541.86,88243.7,135915.04,60129.77,0.46,7.25,1.02,3991837.1
2023-06-05,125005.87,123254.66,69467.07,75772.26,77730.16,0.44,7.26,1.02,4002168.68
2023-06-06,40187.93,116591.2,69177.89,93295.82,115809.44,0.43,7.26,1.02,3984683.98
2023-06-07,111221.7,107020.73,88801.95,68654.91,100226.81,0.41,7.26,1.02,3927395.88
2023-06-08,136830.07,92544.14,119335.55,153517.68,128288.16,0.39,7.27,1.02,3919441.97
2023-06-09,63710.77,136015.95,127847.37,150444.77,105437.62,0.38,7.28,1.02,4034929.67
2023-06-10,150177.17,104210.8,85104.05,73483.93,89426.39,0.36,7.28,1.02,3955586.77
2023-06-11,112570.57,40987.91,65395.23,104418.94,164448.91,0.35,7.28,1.02,3852540.4
2023-06-12,78849.64,66484.41,108035.31,79585.18,97182.89,0.33,7.29,1.02,3894095.55
2023-06-13,98326.93,94424.63,75293.95,118448.34,134890.03,0.31,7.3,1.02,3862732.53
2023-06-14,116749.81,109299.97,84452.42,115290.49,87963.72,0.3,7.3,1.01,3863049.32
2023-06-15,102280.16,98302.35,139758.28,124351.17,121287.98,0.28,7.3,1.01,3798604.35
2023-06-16,116162.68,136569.12,124813.46,109957.55,127840.47,0.26,7.31,1.01,3829686.62
2023-06-17,72379.79,41466.94,104739.23,188062.19,106254.76,0.25,7.32,1.01,3931008.47
2023-06-18,105080.82,104307.64,61842.43,69162.29,29365.51,0.23,7.32,1.01,3859481.0
2023-06-19,57588.57,45460.62,106341.9,48681.9,100547.57,0.21,7.32,1.01,3696017.83
2023-06-20,96663.22,122791.37,131879.72,88207.29,136913.8,0.2,7.33,1.01,3871417.36
2023-06-21,72882.77,97166.24,88730.99,52960.35,115824.42,0.18,7.34,1.01,3855027.64
2023-06-22,77934.1,112588.3,140533.42,55226.13,113375.17,0.16,7.34,1.01,3772511.12
2023-06-23,137082.8,74083.51,138782.36,69960.56,48332.29,0.15,7.34,1.01,3816235.59
2023-06-24,132739.3,138383.95,149911.98,72334.33,78386.35,0.13,7.35,1.01,3727271.47
2023-06-25,118274.14,131251.74,109157.29,71361.46,112340.73,0.11,7.36,1.01,3736573.22
2023-06-26,67230.62,117506.33,117621.75,115546.57,112311.5,0.09,7.36,1.0,3824837.53
2023-06-27,90507.75,96114.48,142425.62,84814.33,136440.0,0.08,7.36,1.0,3726131.47
2023-06-28,136392.93,117395.72,113421.82,94614.56,95654.0,0.06,7.37,1.0,3636026.54
2023-06-29,104251.51,78793.22,84962.98,126826.98,112174.72,0.04,7.38,1.0,3716134.23
2023-06-30,169579.89,125666.67,86543.71,77010.32,100491.23,0.03,7.38,1.0,3705151.5
2023-07-01,111799.54,149484.43,107156.65,92063.62,70391.72,0.01,7.38,1.0,3758779.74
2023-07-02,105761.47,132118.32,61283.16,110972.8,32326.26,-0.01,7.39,1.0,3689361.2
2023-07-03,90726.51,78111.93,95702.23,41752.97,112930.29,-0.03,7.4,1.0,3657354.96
2023-07-04,104006.23,110842.52,132896.41,28452.83,105218.42,-0.04,7.4,1.0,3720487.08
2023-07-05,95425.9,61205.75,34262.38,110383.52,81454.75,-0.06,7.4,1.0,3664087.88
2023-07-06,121243.26,117171.71,146034.46,114760.43,51424.81,-0.08,7.41,1.0,3610379.69
2023-07-07,128701.07,113518.1,133671.23,161926.6,118892.19,-0.09,7.42,1.0,3695484.61
2023-07-08,76420.32,43905.51,86207.06,104742.85,92022.4,-0.11,7.42,0.99,3637296.76
2023-07-09,60063.01,65146.48,116301.72,124592.19,116706.24,-0.13,7.42,0.99,3617668.35
2023-07-10,44913.84,91505.83,100094.43,94135.82,155921.46,-0.15,7.43,0.99,3616358.51
2023-07-11,115239.74,90974.21,136899.71,108916.82,35757.07,-0.16,7.44,0.99,3543907.19
2023-07-12,66899.0,63715.69,129480.49,150017.71,79011.98,-0.18,7.44,0.99,3561075.33
2023-07-13,35413.28,111669.36,57997.88,36280.22,93718.73,-0.2,7.44,0.99,3577698.08
2023-07-14,111657.36,107544.21,117617.87,112408.49,143644.79,-0.21,7.45,0.99,3557894.32
2023-07-15,174789.99,94171.93,93831.16,164067.6,50907.91,-0.23,7.46,0.99,3621407.94
2023-07-16,99817.87,77326.25,102484.98,108461.03,158075.83,-0.25,7.46,0.99,3558870.04
2023-07-17,125154.72,131461.21,78154.84,149517.19,104075.68,-0.26,7.46,0.99,3581016.03
2023-07-18,102454.88,149662.21,152444.11,81123.64,97119.98,-0.28,7.47,0.99,3529072.87
2023-07-19,97033.31,85493.16,131201.85,99038.58,94058.21,-0.3,7.48,0.99,3571814.3
2023-07-20,127572.29,81634.99,77806.87,101005.74,86912.11,-0.31,7.48,0.98,3529341.08
2023-07-21,91291.76,114736.23,59961.68,33472.27,131443.5,-0.33,7.48,0.98,3500671.9
2023-07-22,108021.77,89259.12,88429.82,64954.67,67944.38,-0.35,7.49,0.98,3489947.74
2023-07-23,109650.93,95818.08,113035.08,67093.75,110362.43,-0.36,7.5,0.98,3433579.01
2023-07-24,79957.29,122189.59,107206.18,124661.98,88474.55,-0.38,7.5,0.98,3497416.97
2023-07-25,129761.27,42719.32,137593.98,126164.59,77136.0,-0.39,7.5,0.98,3460915.59
2023-07-26,94751.21,139549.07,123697.59,109721.09,177579.26,-0.41,7.51,0.98,3428768.79
2023-07-27,77327.65,102180.42,129087.07,124723.09,112571.52,-0.43,7.52,0.98,3500224.63
2023-07-28,116095.3,87655.21,109805.66,95075.52,118397.97,-0.44,7.52,0.98,3373517.88
2023-07-29,73045.96,97322.98,58321.04,136057.95,134133.3,-0.46,7.52,0.98,3406128.01
2023-07-30,100845.43,98872.88,94129.04,100263.65,57359.5,-0.47,7.53,0.98,3469963.02
2023-07-31,99726.43,48063.96,131802.69,101735.92,152568.76,-0.49,7.54,0.98,3425780.54
2023-08-01,132576.87,144848.15,98454.31,92032.22,24731.28,-0.5,7.54,0.97,3399144.87
2023-08-02,114240.95,101239.77,115092.71,120533.51,76937.01,-0.52,7.54,0.97,3405730.33
2023-08-03,99249.19,113290.06,90437.55,87364.04,86229.05,-0.53,7.55,0.97,3393904.97
2023-08-04,124532.99,128546.49,69105.64,129292.94,117451.7,-0.55,7.56,0.97,3300970.04
2023-08-05,141706.23,69365.13,96299.68,66035.53,106561.55,-0.56,7.56,0.97,3351326.33
2023-08-06,116734.31,114204.16,109271.42,67032.51,94995.56,-0.57,7.56,0.97,3441722.18
2023-08-07,100310.58,91970.77,80329.37,120622.8,99640.08,-0.59,7.57,0.97,3320159.45
2023-08-08,60644.91,125403.12,92928.66,97343.67,70659.31,-0.6,7.58,0.97,3329565.85
2023-08-09,68046.59,36183.18,71816.1,86383.26,55083.03,-0.62,7.58,0.97,3310883.21
2023-08-10,90843.26,97027.17,133577.35,126701.73,121795.35,-0.63,7.58,0.97,3326228.32
2023-08-11,81714.63,81915.38,91166.33,81782.16,120811.18,-0.64,7.59,0.97,3294170.81
2023-08-12,94390.86,112967.89,143582.67,93993.96,147534.83,-0.66,7.6,0.97,3340548.17
2023-08-13,101699.5,114101.33,145862.44,141976.84,76299.49,-0.67,7.6,0.97,3319099.23
2023-08-14,115890.78,78771.22,97568.62,146174.27,120784.46,-0.68,7.6,0.97,3341074.26
2023-08-15,97885.04,78634.78,69746.54,147171.95,91488.8,-0.69,7.61,0.97,3243156.45
2023-08-16,114595.05,96680.04,37423.06,91536.23,135714.25,-0.71,7.62,0.96,3272138.81
2023-08-17,101934.23,73100.73,55838.89,136921.09,130658.88,-0.72,7.62,0.96,3271470.02
2023-08-18,40736.0,125259.51,58784.96,71531.42,106336.28,-0.73,7.62,0.96,3299289.02
2023-08-19,71819.94,88923.78,141354.09,72792.91,89814.1,-0.74,7.63,0.96,3230748.76
2023-08-20,95677.37,12790.35,103474.74,29486.32,128827.97,-0.75,7.64,0.96,3310249.88
2023-08-21,63709.16,88755.34,111688.14,150186.05,119407.14,-0.76,7.64,0.96,3318002.82
2023-08-22,117997.86,68843.69,33387.37,74080.6,79466.79,-0.77,7.64,0.96,3203611.61
2023-08-23,145922.52,51061.73,64061.01,96204.02,60166.04,-0.79,7.65,0.96,3223045.98
2023-08-24,136562.86,62877.2,126612.39,72690.27,91344.01,-0.8,7.66,0.96,3215690.46
2023-08-25,93596.71,103282.25,108603.22,120854.96,145462.41,-0.81,7.66,0.96,3368768.67
2023-08-26,144721.78,139859.22,95583.84,88730.99,134394.61,-0.82,7.66,0.96,3210683.52
2023-08-27,104460.02,109395.53,116945.27,60855.49,66630.18,-0.83,7.67,0.96,3311257.58
2023-08-28,89887.42,81804.9,149073.93,113249.88,64967.28,-0.84,7.68,0.96,3159413.2
2023-08-29,81597.92,113677.13,93368.73,56988.1,138240.52,-0.85,7.68,0.96,3168803.13
2023-08-30,90925.91,86227.29,102081.09,74877.83,65930.92,-0.85,7.68,0.96,3179670.49
2023-08-31,88354.7,79161.99,105777.91,36793.33,115278.86,-0.86,7.69,0.96,3167607.2
2023-09-01,105112.49,65369.12,171763.29,57281.26,81517.86,-0.87,7.7,0.96,3192565.34
2023-09-02,104817.22,47445.14,37019.31,105355.88,148511.35,-0.88,7.7,0.96,3166768.99
2023-09-03,100091.38,88302.29,120496.69,41063.92,76887.26,-0.89,7.7,0.96,3157669.52
2023-09-04,113108.15,104741.6,96555.93,55565.63,134300.85,-0.9,7.71,0.96,3253171.21
2023-09-05,135719.39,97101.29,117003.15,99928.93,105545.76,-0.9,7.72,0.95,3253232.17
2023-09-06,128486.62,87520.99,80278.82,83691.79,107565.85,-0.91,7.72,0.95,3236487.43
2023-09-07,55453.06,71627.62,98531.05,159761.1,40890.74,-0.92,7.72,0.95,3212389.43
2023-09-08,23382.37,118247.39,121342.32,155016.9,33912.6,-0.92,7.73,0.95,3188181.79
2023-09-09,128029.6,60486.04,193387.31,73962.33,93383.02,-0.93,7.74,0.95,3156237.88
2023-09-10,58993.64,123280.84,124241.09,116714.13,107407.18,-0.94,7.74,0.95,3131167.03
2023-09-11,93257.04,69933.49,74558.03,122478.48,66244.07,-0.94,7.74,0.95,3194902.16
2023-09-12,64896.61,77426.94,87287.21,82075.63,67339.2,-0.95,7.75,0.95,3116191.74
2023-09-13,45940.59,55996.44,86397.58,55133.75,116844.18,-0.95,7.76,0.95,3123492.54
2023-09-14,116243.88,84957.94,46130.7,99631.05,116885.63,-0.96,7.76,0.95,3229345.43
2023-09-15,122774.65,129259.37,90097.29,94814.63,95867.77,-0.96,7.76,0.95,3265440.17
2023-09-16,82704.69,115468.84,121984.87,86927.07,123406.05,-0.97,7.77,0.95,3188978.08
2023-09-17,22268.73,129352.66,61773.04,113269.51,64773.93,-0.97,7.78,0.95,3223740.45
2023-09-18,83612.67,115664.28,131454.48,77478.11,89321.95,-0.98,7.78,0.95,3155429.66
2023-09-19,111754.12,66889.91,114633.24,65440.07,149436.33,-0.98,7.78,0.95,3100343.34
2023-09-20,55632.65,90076.32,77973.0,103272.49,102049.66,-0.98,7.79,0.95,3197542.29
2023-09-21,105500.8,76594.03,95754.11,111579.1,103789.38,-0.99,7.8,0.95,3195307.47
2023-09-22,99540.7,139917.25,147949.65,64700.65,169178.4,-0.99,7.8,0.95,3170539.11
2023-09-23,117378.74,64096.34,122006.43,127842.72,58019.74,-0.99,7.8,0.95,3155153.46
2023-09-24,103587.41,126810.93,100263.51,46885.57,123892.91,-0.99,7.81,0.95,3215904.33
2023-09-25,70807.93,126788.62,92869.5,82656.6,149919.59,-1.0,7.82,0.95,3119234.23
2023-09-26,135897.15,154888.61,102298.27,92259.74,90254.26,-1.0,7.82,0.95,3130765.23
2023-09-27,95244.11,87709.4,84647.09,80913.29,125788.92,-1.0,7.82,0.95,3120188.89
2023-09-28,99180.86,121369.66,36857.51,83048.19,70539.42,-1.0,7.83,0.95,3176190.3
2023-09-29,72001.96,168449.56,161265.34,156132.23,79398.03,-1.0,7.84,0.95,3119102.68
2023-09-30,86701.53,81470.75,104659.75,74473.48,111548.99,-1.0,7.84,0.95,3141048.91
2023-10-01,73455.92,53948.79,111944.42,173236.65,123957.0,-1.0,7.84,0.95,3141945.96
2023-10-02,94811.62,43599.7,98262.77,113113.8,133628.1,-1.0,7.85,0.95,3166385.3
2023-10-03,151351.25,121381.36,77946.5,102761.65,147088.86,-1.0,7.86,0.95,3107438.81
2023-10-04,58842.97,43505.49,94422.27,114287.21,97976.6,-1.0,7.86,0.95,3188769.22
2023-10-05,51593.16,88830.43,52018.16,175897.83,135808.35,-1.0,7.86,0.95,3249586.14
2023-10-06,144135.11,113119.4,168312.59,70192.21,89730.85,-1.0,7.87,0.95,3197018.16
2023-10-07,93720.29,105555.27,62964.64,66387.46,127062.74,-0.99,7.88,0.95,3270542.62
2023-10-08,79927.82,112763.35,69041.01,77354.01,106224.66,-0.99,7.88,0.95,3263620.5
2023-10-09,131197.14,106668.7,86792.22,100964.29,113370.34,-0.99,7.88,0.95,3239462.44
2023-10-10,81831.53,138365.97,138642.27,48226.87,112705.24,-0.99,7.89,0.95,3208176.05
2023-10-11,154780.29,71430.51,100435.27,100670.18,51858.85,-0.98,7.9,0.95,3209643.87
2023-10-12,120337.78,79690.15,62915.93,150806.41,66276.34,-0.98,7.9,0.95,3250997.09
2023-10-13,85362.66,76820.22,137630.15,104542.22,103076.24,-0.98,7.9,0.95,3197722.91
2023-10-14,164719.25,124905.75,121930.02,91219.44,49381.63,-0.97,7.91,0.95,3127890.72
2023-10-15,81828.55,127011.96,116153.05,81455.19,124936.33,-0.97,7.92,0.95,3251537.92
